id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8505027,Métro Sherbrooke |  Well lit room,27360967,Alexandre / Laura,,Le Plateau-Mont-Royal,45.51783109601249,-73.57048807989712,Private room,31,1,0,,,14,365
6976319,sunny garden in the heart of plato,32219526,Raoul,,Le Plateau-Mont-Royal,45.52888416542431,-73.57781093016044,Entire home/apt,100,3,3,2015-09-09,0.98,2,85
4483753,Luxurious Penthouse in the Plateau,21189203,Vinciane,,Le Plateau-Mont-Royal,45.520949467608226,-73.58402460208639,Entire home/apt,400,2,3,2015-05-20,0.33,1,308
8634463,Confort en plein coeur de la ville,13639797,Julie,,Le Plateau-Mont-Royal,45.5318621318453,-73.56562148831765,Entire home/apt,220,1,0,,,1,365
7619741,With a view on Lafontaine Park,39962848,Sophie,,Le Plateau-Mont-Royal,45.52674168535993,-73.57322386666972,Entire home/apt,120,3,3,2015-09-14,1.88,1,364
7455715,Maison Plateau MontRoyal Ensoleillé,9644392,Rebecca,,Le Plateau-Mont-Royal,45.53098279117345,-73.58193451966686,Entire home/apt,340,7,0,,,1,273
5718254,Cosy room in the plateau,5658524,Julie,,Le Plateau-Mont-Royal,45.53502605200217,-73.57419274940472,Private room,75,1,0,,,1,365
6276817,Eclectic Flat near Mont-Royal Park,12243051,Flatbook,,Le Plateau-Mont-Royal,45.52077315928219,-73.58841936440027,Entire home/apt,210,3,8,2015-08-30,1.85,2,0
8634516,Au coeur du Plateau,44115496,Elise,,Le Plateau-Mont-Royal,45.534202458432944,-73.58154218475737,Entire home/apt,175,2,0,,,1,3
8536319,Chambre lumineuse en plein centre,42402250,Gabriella,,Le Plateau-Mont-Royal,45.514881964056656,-73.57179334803878,Private room,54,1,0,,,1,11
5915999,Beautiful  7 ½ in the Mile End,2001642,Diogo&Joana,,Le Plateau-Mont-Royal,45.52146480007092,-73.5954258811183,Entire home/apt,100,1,3,2015-06-01,0.66,1,153
8028703,Great Cozy Apartment in the Plateau,35310134,Maëlle,,Le Plateau-Mont-Royal,45.52154106853748,-73.58421802375643,Entire home/apt,120,3,1,2015-09-07,1,2,16
8356101,Room in the Mile End,36482293,Allan,,Le Plateau-Mont-Royal,45.5273579273582,-73.60498329820108,Private room,25,1,0,,,1,350
4587915,Large studio heart of the Plateau!,12156922,Juliana,,Le Plateau-Mont-Royal,45.51552458003708,-73.57344326588817,Entire home/apt,109,2,13,2015-08-31,1.27,2,358
6357256,Cozy & Bright Studios by Flatbook,12243051,Flatbook,,Le Plateau-Mont-Royal,45.509049083683855,-73.57348616379025,Entire home/apt,120,3,3,2015-08-10,0.94,2,0
5977219,Lovely room - Mile End / Le Plateau,31030622,Adriano,,Le Plateau-Mont-Royal,45.52714317067568,-73.59135473413527,Private room,58,1,30,2015-09-19,5.20,2,0
1704203,Chambre sur le Plateau Mont-Royal,8996824,Esteban,,Le Plateau-Mont-Royal,45.532109539271005,-73.56896123406115,Private room,50,1,0,,,1,0
7504140,- Heart of Downtown and Nightlife,14165305,Kamal,,Le Plateau-Mont-Royal,45.51112508099908,-73.57107543758939,Private room,41,2,1,2015-08-17,0.64,9,45
6635789,Magnifique! au coeur de Montreal,4427509,Judit Et Benjamin,,Le Plateau-Mont-Royal,45.50726885391865,-73.57291369250373,Entire home/apt,65,1,4,2015-09-01,2.55,1,24
7636713,A private bedroom and a family : ),5632834,Marjolaine Lemieux,,Le Plateau-Mont-Royal,45.53487066263699,-73.56332861996671,Private room,45,7,0,,,2,334
164087,secret studio in the plateau,604849,Martin,,Le Plateau-Mont-Royal,45.52784059896646,-73.57927031596566,Entire home/apt,90,1,142,2015-09-25,2.82,3,310
4620626,Eco urban charming space :: Plateau,23933682,Natasha,,Le Plateau-Mont-Royal,45.53217848835564,-73.57629182906567,Entire home/apt,74,2,7,2015-09-07,1.51,1,312
2361671,Nice bedroom in the best location ,7350033,Jamil,,Le Plateau-Mont-Royal,45.51606863884217,-73.57162447241866,Private room,96,3,1,2014-09-05,0.08,3,365
4572913,Charming 2 bedroom in Mile-end,17151167,Chantal,,Le Plateau-Mont-Royal,45.524635419296764,-73.61011907962249,Entire home/apt,90,5,0,,,1,297
4145758,In the heart of the action!,3310309,Ludo,,Le Plateau-Mont-Royal,45.534054440102615,-73.58922914103962,Entire home/apt,100,3,16,2015-09-16,1.47,1,303
4686125,Chambre meublée,18356219,,,Le Plateau-Mont-Royal,45.5158032204007,-73.57661813495932,Private room,15,1,1,2014-12-19,0.10,1,283
7504188,Heart of Downtown and Nightlife,14165305,Kamal,,Le Plateau-Mont-Royal,45.51149840334038,-73.57168156579755,Entire home/apt,82,2,2,2015-08-22,1.28,9,45
4727400,"LE ROUGE, plateau Mont-Royal ",24290215,Mtl,,Le Plateau-Mont-Royal,45.52804587042189,-73.57741532342844,Entire home/apt,58,2,7,2015-09-15,0.90,1,343
8537420,COZY APT IN ❤️ OF HIP MTL; PLATEAU,44947186,Do,,Le Plateau-Mont-Royal,45.517352547728436,-73.58747010889628,Shared room,31,1,1,2015-09-29,1,1,318
1032517,great room in plateau mont-royal,5681402,Hélène,,Le Plateau-Mont-Royal,45.53201026436177,-73.58652585174606,Private room,37,2,58,2015-09-22,1.97,1,179
3080545,Beautiful Downtown Apartment,15675791,Matthew,,Le Plateau-Mont-Royal,45.51380184132011,-73.57514273633542,Private room,65,1,9,2015-08-03,0.74,1,365
672626,$20 in the heart of the plateau.,2990575,"Nath, Javier Et Kri",,Le Plateau-Mont-Royal,45.51813209415187,-73.57592601348479,Shared room,20,1,92,2015-09-13,2.47,6,352
6228050,Beautiful apartment in the Plateau,32300221,Gaël,,Le Plateau-Mont-Royal,45.5188408534483,-73.5885281923118,Entire home/apt,70,1,6,2015-08-31,2.12,1,121
7471484,appartement Enara,6394669,,,Le Plateau-Mont-Royal,45.526424926962285,-73.57837462814163,Entire home/apt,105,3,1,2015-08-03,0.49,1,363
477876,"""LE MIROIR"", PLATEAU MONT-ROYAL !",778430,Likeahotel,,Le Plateau-Mont-Royal,45.530803923853476,-73.57659290738039,Entire home/apt,169,2,51,2015-08-09,1.24,28,333
6234415,Large cozy room in Plateau-Montreal,1923382,Eli Serkan,,Le Plateau-Mont-Royal,45.5221527902971,-73.58544947938601,Private room,35,2,0,,,2,363
3359018,Spacieux logement sur le Plateau,6014273,Marie,,Le Plateau-Mont-Royal,45.53429679949098,-73.57320245511183,Entire home/apt,139,2,24,2015-09-14,1.59,1,356
6619538,Beautiful room in the Plateau,14836157,Alice,,Le Plateau-Mont-Royal,45.518790938524965,-73.58680443778931,Private room,49,1,21,2015-09-28,6.63,3,86
8192422,"Comfortable room on ""le plateau""",31359100,Dimitri,,Le Plateau-Mont-Royal,45.528299450573726,-73.57997447006692,Private room,31,2,1,2015-09-26,1,2,363
4343587,Clean and comfortable - great spot!,16904194,Danielle,,Le Plateau-Mont-Royal,45.518938215466754,-73.58074285236601,Private room,54,3,26,2015-09-07,2.25,1,321
6637357,Chambre privée dans une colocation,8529033,Elise,,Le Plateau-Mont-Royal,45.53420908568898,-73.5725184646229,Private room,25,2,0,,,1,77
4494120,Maison familiale - SPA - Le Plateau,17980675,Isabelle,,Le Plateau-Mont-Royal,45.52616018373386,-73.58094338391302,Entire home/apt,450,5,1,2015-08-04,0.50,1,16
6948649,3 1/2 (1 bedroom) heart downtown,4635577,Davis Yr,,Le Plateau-Mont-Royal,45.509205223048966,-73.57416074714659,Entire home/apt,60,2,9,2015-09-25,2.97,4,81
7309098,quartier des spectacles,38048621,Simon,,Le Plateau-Mont-Royal,45.52005648700652,-73.56645480976998,Private room,40,1,0,,,3,280
755496,Le Plateau! Appart & jardin privé!,3847152,Roxana,,Le Plateau-Mont-Royal,45.52394337979047,-73.58902510092766,Entire home/apt,76,3,34,2014-10-02,1.03,2,33
6275525,Room in huge loft Dwntwn /  Plateau,9586755,Venuslounge,,Le Plateau-Mont-Royal,45.515252672811116,-73.57573934462965,Private room,48,1,7,2015-09-09,1.79,3,363
1001271,Cozy & quiet room by the park,5238788,Laurel,,Le Plateau-Mont-Royal,45.531169490154014,-73.5650724338594,Private room,54,3,3,2013-09-13,0.12,3,335
8079700,Grande Chambre au Coeur du Mile-End,42677408,Justin,,Le Plateau-Mont-Royal,45.526532889920176,-73.60513949918878,Private room,28,14,0,,,1,10
8439625,Studio near McGill,44436030,Sanita,,Le Plateau-Mont-Royal,45.508781864026986,-73.57338534805324,Entire home/apt,50,1,0,,,1,0
3395113,"Cozy & Sunny, Le Plateau-Mont-Royal",4716009,Manon,,Le Plateau-Mont-Royal,45.53892208604022,-73.5790223980961,Entire home/apt,96,2,27,2015-09-07,1.91,1,246
6587529,Large condo - Plateau Mont Royal,22619702,Gwendoline,,Le Plateau-Mont-Royal,45.52454353988696,-73.57904474826202,Entire home/apt,120,1,3,2015-08-20,1.48,1,101
8341327,Du neuf dans le Plateau,16015176,Maude,,Le Plateau-Mont-Royal,45.52575758087447,-73.57567958733419,Entire home/apt,100,1,0,,,1,363
4589389,GREAT CONDO! On Plateau Mt-Royal,15490657,Alexandre,,Le Plateau-Mont-Royal,45.52953000545583,-73.59402666555467,Entire home/apt,80,1,11,2015-08-24,1.18,1,237
5669364,Oasis of peace & creativity for you,14273857,,,Le Plateau-Mont-Royal,45.52197393861297,-73.56866948836019,Entire home/apt,130,2,7,2015-09-08,1.53,1,151
4882935,Un Nid Douillet sur le Plateau! :),10766533,Isabelle,,Le Plateau-Mont-Royal,45.53226752472551,-73.57985924874072,Entire home/apt,80,1,2,2015-03-01,0.25,1,257
7128912,Chambre avec terrasse privée,19794841,William,,Le Plateau-Mont-Royal,45.523112379921855,-73.56548244892348,Private room,33,2,17,2015-09-15,5.73,1,47
7225865,Chambre ensoleillée sur le Plateau,20664086,Alexandre,,Le Plateau-Mont-Royal,45.52688488072502,-73.57683625140106,Private room,40,1,7,2015-09-30,4.12,2,171
7733770,2 bedroom apt in wonderful Mile-end,7876322,Mariano And Giselle,,Le Plateau-Mont-Royal,45.524486347120735,-73.607650164434,Entire home/apt,40,7,0,,,1,274
8472409,"Au cœur du quartier ""le Plateau""!",11566942,Charly,,Le Plateau-Mont-Royal,45.515713164411906,-73.57553286728955,Private room,48,1,0,,,1,365
7291413,All the Perks of the Plateau,6153924,Gene,,Le Plateau-Mont-Royal,45.522963369458274,-73.579690325986,Private room,70,1,2,2015-09-07,0.98,1,365
4786018,Entire apartment Montreal (Plateau),3170089,Kais,,Le Plateau-Mont-Royal,45.529809701916655,-73.57690682755174,Entire home/apt,100,1,8,2015-09-08,2.76,1,365
7651870,Le 3917,40138392,Rémy,,Le Plateau-Mont-Royal,45.52213010619588,-73.57374260398582,Private room,54,1,1,2015-08-03,0.49,2,36
7194475,Well-lit room off of Av. Mont-Royal,37330492,Aaron,,Le Plateau-Mont-Royal,45.52486704309564,-73.57940458341122,Private room,25,1,6,2015-08-04,2.40,1,0
4309548,"Bright, classic & parking: Mile End",22196900,Gab,,Le Plateau-Mont-Royal,45.52241106071182,-73.60259535276506,Entire home/apt,150,4,4,2015-08-31,0.44,1,119
6391667,Cozy quiet apartment (McGill DT),32915540,Yang,,Le Plateau-Mont-Royal,45.507676501393966,-73.57777727627165,Entire home/apt,33,6,1,2015-07-24,0.42,7,115
2802223,1 chambre + bur- Plateau Mont-Royal,14332274,Benoit,,Le Plateau-Mont-Royal,45.53758183685268,-73.57150542743175,Private room,74,7,2,2015-07-21,0.15,1,364
1623926,Amazing loft & private rooftop ,923354,,,Le Plateau-Mont-Royal,45.53176504866123,-73.57033866122194,Entire home/apt,112,1,27,2015-08-14,1.07,1,356
6637438,Serene home in MTL's famous Plateau,34737968,Shazia,,Le Plateau-Mont-Royal,45.514833184823026,-73.57200736542737,Entire home/apt,159,1,7,2015-08-02,1.78,1,275
8356439,New and chic with rooftop terrace,44046665,Lisa,,Le Plateau-Mont-Royal,45.525638472422294,-73.57545362648808,Entire home/apt,275,3,0,,,1,325
5588869,Welcome! ,21527950,Marie-France,,Le Plateau-Mont-Royal,45.536659375594446,-73.57457548343307,Private room,31,1,14,2015-08-31,2.80,1,283
3393433,Appart avec terrasse sur le toit,2079046,Katy,,Le Plateau-Mont-Royal,45.53626946984655,-73.56901741652324,Entire home/apt,60,5,14,2015-05-26,0.98,1,317
4507998,MODERN COTTAGE MILE END/MONTREAL,23375901,Sam,,Le Plateau-Mont-Royal,45.52689131433367,-73.6005746796805,Entire home/apt,400,1,15,2015-09-21,1.52,1,365
5980003,Chambre au pied du Mont-Royal,22281092,Michael,,Le Plateau-Mont-Royal,45.51811010653735,-73.59125415297204,Private room,42,2,0,,,1,238
7307876,Cozy pvt BDR @St. Laurent/Pr Arthur,38282490,Bikramjeet,,Le Plateau-Mont-Royal,45.51459774471644,-73.5732609214103,Private room,31,1,1,2015-07-17,0.38,1,38
3392114,Beautiful top-floor MTL apartment,1304144,Camille,,Le Plateau-Mont-Royal,45.518636088914974,-73.59119151560814,Private room,39,2,4,2015-09-24,4,1,365
7460667,"Beautiful Renovated Home, Outremont",39076512,Gillian & Liz,,Le Plateau-Mont-Royal,45.5235525164944,-73.6068742017051,Entire home/apt,250,1,0,,,5,363
8254912,Mile End sofa bed,1009668,Dario,,Le Plateau-Mont-Royal,45.52645338583154,-73.60823823359084,Shared room,74,1,0,,,2,355
983682,Single room on the Plateau area,5392411,Damien,,Le Plateau-Mont-Royal,45.52993302968595,-73.572337225103,Private room,31,1,42,2015-09-01,1.36,2,365
3802065,Superbe maison Plateau Mont-Royal,19532718,,,Le Plateau-Mont-Royal,45.51921867277024,-73.57475242705048,Entire home/apt,300,3,5,2014-10-27,0.38,1,243
6144669,Appartement plateau Mt Royal,2720795,Jonathan,,Le Plateau-Mont-Royal,45.52291307899267,-73.58417994535385,Entire home/apt,165,3,13,2015-09-16,3.55,1,341
8667825,Charmante chambre sur le Plateau,45534710,Christophe,,Le Plateau-Mont-Royal,45.53051843612499,-73.56620401926857,Private room,35,1,0,,,1,365
5948105,Chambre lumineuse sur le plateau !,30880359,Sarah,,Le Plateau-Mont-Royal,45.53353423495838,-73.5642973598584,Private room,35,1,3,2015-05-31,0.66,1,90
6832846,Spacious Room in Plateau Montreal,35796641,Daniel,,Le Plateau-Mont-Royal,45.51742821096668,-73.57599689968795,Private room,40,1,8,2015-09-01,2.61,2,233
3293904,Unique Loft-Style Plateau Apartment,780608,Esther,,Le Plateau-Mont-Royal,45.522224964731,-73.57334942090246,Entire home/apt,110,2,54,2015-09-23,3.81,1,286
6423253,"Chez Barilz, a warm plateau studio",33513119,Sabrina,,Le Plateau-Mont-Royal,45.52148388050121,-73.58415413527304,Entire home/apt,139,3,8,2015-09-28,2.22,1,333
8030171,Guest Room in Classic Plateau Flat,5054342,Jordan & Sébastien,,Le Plateau-Mont-Royal,45.51614247971968,-73.57792854278466,Private room,60,2,0,,,3,56
3343064,"2 story home, backyard, BBQ, SUNNY!",15831086,Emmanuel,,Le Plateau-Mont-Royal,45.51216318782316,-73.57265701159803,Entire home/apt,300,2,12,2015-08-11,0.86,1,312
7832293,beautiful flat downtown/plateau,41245095,Yam,,Le Plateau-Mont-Royal,45.51182686574142,-73.574935543248,Entire home/apt,120,2,1,2015-09-07,1,1,25
7915486,Quiet Private Room in Plateau,38409158,Ercan,,Le Plateau-Mont-Royal,45.52882122755517,-73.56409082362195,Private room,38,1,2,2015-09-05,1.67,2,307
3033055,Chambre privée  4½ Plateau,8317210,Giovanni,,Le Plateau-Mont-Royal,45.53276902496809,-73.56435420819668,Private room,40,2,0,,,1,351
8159980,"Huge room, perfectly located apptm",18890798,Marielle,,Le Plateau-Mont-Royal,45.525550391416665,-73.58628772084016,Private room,65,1,0,,,2,272
6963962,Furnished Studio at heart downtown,4635577,Davis Yr,,Le Plateau-Mont-Royal,45.50802486389357,-73.57460654555085,Entire home/apt,50,2,3,2015-09-08,1.76,4,75
6438283,"The FabFour #4: ""Love MTL"" 4br",24290215,Mtl,,Le Plateau-Mont-Royal,45.52537556330307,-73.585164273227,Entire home/apt,199,2,10,2015-09-07,2.83,1,349
7258886,Nice room in even nicer apartment,38003924,Adèle,,Le Plateau-Mont-Royal,45.530953026202425,-73.56413288736726,Private room,31,1,1,2015-08-16,0.63,1,59
3834632,Private room - Plateau Mont-Royal,19745780,Antoine,,Le Plateau-Mont-Royal,45.531208517941685,-73.57801596244008,Private room,36,1,7,2015-09-14,1.79,1,354
4637451,sous-location de décembre à janvier,24011499,Mathoise,,Le Plateau-Mont-Royal,45.532592179257165,-73.57259538999433,Private room,82,1,0,,,1,365
4343812,"Big 1BR, Vintage Style, Free Bikes!",195515,Shea,,Le Plateau-Mont-Royal,45.5210736347106,-73.5902761841937,Entire home/apt,116,2,0,,,1,324
5112600,Au coeur du plateau,25820291,Fabrice,,Le Plateau-Mont-Royal,45.51909015712729,-73.5740999867345,Entire home/apt,80,1,1,2015-02-16,0.13,1,238
755714,A room in the Plateau Mont-Royal,1457781,Brigitte,,Le Plateau-Mont-Royal,45.53478300545173,-73.57207198802946,Private room,31,3,2,2015-09-30,1.07,1,365
3868679,Montréal / Mile End,14090508,Emma-Lou,,Le Plateau-Mont-Royal,45.5261472290304,-73.60246766833343,Private room,50,2,1,2015-08-16,0.63,1,358
7881507,Room in luxurious renovated house,1820362,Quinn,,Le Plateau-Mont-Royal,45.52520586939762,-73.57952369552275,Private room,36,1,1,2015-09-11,1,1,365
7840342,Comfortable room in spacious flat,28500,Jesús,,Le Plateau-Mont-Royal,45.530179465051134,-73.56942008386022,Private room,31,1,0,,,1,358
1982356,"3-floor cottage, baby-friendly",6927497,Alex,,Le Plateau-Mont-Royal,45.515493362248876,-73.57157476780267,Entire home/apt,250,2,4,2015-08-30,1.85,1,364
6359052,Stylish and hip condo in Plateau!,33127781,Fuat,,Le Plateau-Mont-Royal,45.52198283668321,-73.58348277069592,Entire home/apt,125,2,16,2015-09-28,3.93,1,359
1393459,Plateau Montreal downtown 2 balcony,206353,Perry,,Le Plateau-Mont-Royal,45.520886206918554,-73.58729826092912,Entire home/apt,106,3,6,2015-09-04,0.23,3,1
1278774,Awesome room in an Awesome Flat!,4238336,,,Le Plateau-Mont-Royal,45.52377038241874,-73.58013264166254,Private room,65,2,11,2015-08-10,0.42,1,117
543092,Beautiful and cosy oasis in plateau,1444611,Susie,,Le Plateau-Mont-Royal,45.516773445121856,-73.58562955373873,Entire home/apt,149,4,24,2015-07-17,0.61,1,276
4685920,Beautiful Condo Montreal center ,8305520,Maxime,,Le Plateau-Mont-Royal,45.51427282444086,-73.5712071485114,Entire home/apt,85,3,1,2015-06-25,0.30,1,343
8500911,Single Bed in shared dorm of 4,22509384,Gaël,,Le Plateau-Mont-Royal,45.52866833253978,-73.57950140261845,Shared room,30,1,0,,,23,363
2097992,Chambre privée dans le Mile End,10701028,Sabrina,,Le Plateau-Mont-Royal,45.52646574910229,-73.60447570006245,Private room,50,1,4,2014-05-31,0.19,1,284
1672030,Plateau Penthouse-Center of it all,376829,Kevin,,Le Plateau-Mont-Royal,45.51943284759216,-73.5862876682451,Private room,82,1,13,2015-08-24,0.82,1,347
8325170,"Sunny, Breezy, Peaceful Vacation",4017335,Alissa,,Le Plateau-Mont-Royal,45.524658124718265,-73.58778811860137,Entire home/apt,69,1,0,,,1,359
4809053,The Mont-Royal's Heroes-3A,778430,Likeahotel,,Le Plateau-Mont-Royal,45.52902671984944,-73.57616176647468,Entire home/apt,149,2,12,2015-09-08,1.23,28,333
738165,Loft Fantasia - on the Plateau,344531,,,Le Plateau-Mont-Royal,45.53571671544872,-73.56649356396322,Entire home/apt,85,3,3,2015-09-17,0.09,1,90
7111545,25th Floor Downtown Studio,4068104,Andrée,,Le Plateau-Mont-Royal,45.50945305019017,-73.57540304964284,Entire home/apt,100,1,0,,,1,361
3655840,Appart Calme Sur le Plateau,18199629,Aurore,,Le Plateau-Mont-Royal,45.521594338169145,-73.5809279448006,Private room,65,1,7,2015-09-07,0.48,1,365
3402102,Great 2-Storey Loft in the Plateau,2256398,Pamela,,Le Plateau-Mont-Royal,45.52402913162061,-73.58820587029253,Entire home/apt,65,1,37,2015-02-24,2.41,1,206
6116433,1 bdr condo + home gym - PLATEAU,18060635,Maryse,,Le Plateau-Mont-Royal,45.517186023097025,-73.58607997271983,Entire home/apt,100,1,11,2015-09-01,2.43,1,121
542160,Charming condo Plateau Mont-Royal ,2666170,Alex,,Le Plateau-Mont-Royal,45.53495812553514,-73.58304813201288,Entire home/apt,85,2,45,2015-09-28,2.69,2,296
8130435,Calm and bright Mile-End apartment,2148281,Florence,,Le Plateau-Mont-Royal,45.52612806248037,-73.60984541858157,Entire home/apt,65,1,3,2015-09-30,3,1,365
4296918,SUBLET: NOVEMBER ONLY (4½) MILE END,22307587,Cathyria,,Le Plateau-Mont-Royal,45.52690744075043,-73.60556048790147,Entire home/apt,73,1,0,,,1,332
928528,Cosy Vintage Studio Plateau MileEnd,4998921,Jean-Michel,,Le Plateau-Mont-Royal,45.52388403336097,-73.58897061363584,Entire home/apt,65,3,47,2015-09-18,1.53,1,47
1106737,MILE-END/maison fam dispo 2 sem,1762724,Lea,,Le Plateau-Mont-Royal,45.523923829570286,-73.59947291593075,Entire home/apt,201,14,1,2014-09-20,0.08,1,335
7546735,Perfectly located Mile End pad,1009668,Dario,,Le Plateau-Mont-Royal,45.52668626885987,-73.60635304344306,Entire home/apt,80,2,2,2015-09-08,1.22,2,355
261219,The heart of the Plateau Mt-Royal,1370203,Vanessa,,Le Plateau-Mont-Royal,45.530951424584906,-73.58915540861652,Entire home/apt,96,7,3,2015-08-08,0.11,1,362
624160,BEAUTIFUL IMMENSE LOFT IN MILE-END,987543,Tamás,,Le Plateau-Mont-Royal,45.52726970021588,-73.59803416404466,Entire home/apt,120,5,3,2015-08-24,1.34,1,136
8469718,Beautiful condo- MileEnd/Outremont,30506914,Stacey,,Le Plateau-Mont-Royal,45.524647712214346,-73.60807285820066,Entire home/apt,135,1,0,,,2,352
